source_file,matrix_title,institute,institute_code,program,quota,open,open_pwd,general_ews,general_ews_pwd,obc,obc_pwd,sc,sc_pwd,st,st_pwd,total_seats
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Maulana Azad Institute of Dental Sciences, New Delhi",200451,BDS,All India,2,0,1,0,1,1,2,0,1,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI",200223,BDS,All India,5,0,1,0,2,1,1,0,1,0,11
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"NORTH BENGAL DENT.COLL,SUSHRUTNAGAR( 200320)",,BDS,All India,3,0,2,0,3,0,1,0,0,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"PATNA DENTAL COLLEGE & HOSPITAL, PATNA",200115,BDS,All India,2,0,1,0,1,0,1,0,1,0,6
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"PB. GOVT. DENTAL COLLEGE & HOSP,AMRITSAR",200248,BDS,All India,3,0,1,0,2,0,1,0,1,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Rajah Muthiah Dental College and Hos. , Annamalai",200277,BDS,All India,5,0,1,1,4,0,3,0,1,0,15
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"REGIONAL DENTAL COLLEGE, GUWAHATI",200106,BDS,All India,2,1,1,0,2,0,1,0,1,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"RUHS College of Dental Science, Jaipur",200254,BDS,All India,1,1,1,0,2,0,1,0,1,0,7
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"S.C.B. MEDICAL COLL(DENTAL),CUTTACK(200 237)",,BDS,All India,4,0,1,0,2,0,0,1,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"TAMILNADU GOVT D.C. & HOSP, CHENNAI",200280,BDS,All India,8,0,1,0,4,0,1,0,1,0,15
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL, NEW DELHI",200498,MBBS,Delhi NCR Children/Widows of Personnel of the Armed Forces (CW) Quota,2,0,0,0,1,0,1,0,0,0,4
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL, NEW DELHI",200498,MBBS,IP University Quota,31,2,9,0,21,1,10,1,6,0,81
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"INST.OF MED.SCIENCES, BHU,VARANASI",200405,MBBS,Open Seat Quota,39,2,9,1,26,1,14,1,6,1,100
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Jawaharlal Nehru Medical College, AMU,ALIGARH",200406,MBBS,Aligarh Muslim University (AMU) Quota,69,4,0,0,0,0,0,0,0,0,73
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Jawaharlal Nehru Medical College, AMU,ALIGARH",200406,MBBS,Non-Resident Indian(AMU)Quota,5,0,0,0,0,0,0,0,0,0,5
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Jawaharlal Nehru Medical College, AMU,ALIGARH",200406,MBBS,Open Seat Quota,68,4,0,0,0,0,0,0,0,0,72
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Lady Hardinge Medical College, New Delhi",200448,MBBS,Delhi University Quota,70,4,16,1,45,3,26,1,12,1,179
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Lady Hardinge Medical College, New Delhi",200448,MBBS,Delhi NCR Children/Widows of Personnel of the Armed Forces (CW) Quota,4,0,1,0,3,0,1,0,1,0,10
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Maulana Azad Medical College, New Delhi",200449,MBBS,Delhi University Quota,94,5,0,0,50,3,29,1,14,1,197
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Maulana Azad Medical College, New Delhi",200449,MBBS,Delhi NCR Children/Widows of Personnel of the Armed Forces (CW) Quota,5,0,0,0,3,0,1,0,1,0,10
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"University College of Medical Sciences, New Delhi",200450,MBBS,Delhi University Quota,58,3,9,0,35,2,20,1,10,0,138
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"University College of Medical Sciences, New Delhi",200450,MBBS,Delhi NCR Children/Widows of Personnel of the Armed Forces (CW) Quota,3,0,0,0,2,0,1,0,1,0,7
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi, VMMC",200495,MBBS,Delhi NCR Children/Widows of Personnel of the Armed Forces (CW) Quota,3,0,1,0,2,0,1,0,1,0,8
003_final_seat_matrix_for_central_university_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR CENTRAL UNIVERSITY 1 UG 2024 (MBBS),"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi, VMMC",200495,MBBS,IP University Quota,49,3,12,1,34,2,19,1,9,1,131
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"AB Shetty Memorial Inst. of Dental Sce., Mangaluru",200333,BDS,Non-Resident Indian,3,,,,,,,,,,3
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"AB Shetty Memorial Inst. of Dental Sce., Mangaluru",200333,BDS,Deemed/Paid Seats Quota,97,,,,,,,,,,97
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Amrita School of Dentistry, Kochi",200353,BDS,Non-Resident Indian,3,,,,,,,,,,3
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Amrita School of Dentistry, Kochi",200353,BDS,Deemed/Paid Seats Quota,47,,,,,,,,,,47
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Bharati Vidyapeeth DU Dental College and Hospt., Pune",200354,BDS,Non-Resident Indian,10,,,,,,,,,,10
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Bharati Vidyapeeth DU Dental College and Hospt., Pune",200354,BDS,Deemed/Paid Seats Quota,90,,,,,,,,,,90
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"BVDU Dental College and Hospital, Navi Mumbai",200357,BDS,Non-Resident Indian,5,,,,,,,,,,5
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"BVDU Dental College and Hospital, Navi Mumbai",200357,BDS,Deemed/Paid Seats Quota,95,,,,,,,,,,95
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"BVDU Dental College and Hospital, Sangli",200358,BDS,Non-Resident Indian,5,,,,,,,,,,5
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"BVDU Dental College and Hospital, Sangli",200358,BDS,Deemed/Paid Seats Quota,95,,,,,,,,,,95
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),Dr. DY Patil Dental College and Hosp. Navi Mumbai,200359,BDS,Non-Resident Indian,2,,,,,,,,,,2
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),Dr. DY Patil Dental College and Hosp. Navi Mumbai,200359,BDS,Deemed/Paid Seats Quota,98,,,,,,,,,,98
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),Dr. DY Patil Dental College and Hosp. Pune,200360,BDS,Non-Resident Indian,5,,,,,,,,,,5
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),Dr. DY Patil Dental College and Hosp. Pune,200360,BDS,Deemed/Paid Seats Quota,95,,,,,,,,,,95
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Indira Gandhi Institute of Dental Sciences, Pondicherry",200378,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Institute of Dental Sciences, Bhubaneswar",200373,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"JSS Dental College, Mysuru",200336,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara",200329,BDS,Jain Minority Quota,25,,,,,,,,,,25
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara",200329,BDS,Deemed/Paid Seats Quota,75,,,,,,,,,,75
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Kalinga Institute of Dental Sciences, Bhubaneswar",200375,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),KLE VK Inst. of Dental Scie. Belagavi,200341,BDS,Non-Resident Indian,5,,,,,,,,,,5
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),KLE VK Inst. of Dental Scie. Belagavi,200341,BDS,Deemed/Paid Seats Quota,95,,,,,,,,,,95
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),MANAV RACHNA DENTAL COLLEGE FARIDABAD,200487,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Manipal College of Dental Sce., Manipal",200344,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Manipal College of Dental Science, Mangalore",200345,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Meenakshi Ammal Dental College and Host., Chennai1",200385,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"MM College of Dental Scie. and Res., Mullana",200331,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Rural Dental College, Loni",200369,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Santosh Dental College and Hospital, Ghaziabad",200407,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),SATHYABAMA UNIV. Dental College and Hospt. Chennai,200387,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Saveetha Dental College, Chennai",200388,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"School of Dental Sciences and KIMSDU, Karad",200371,BDS,Non-Resident Indian,5,,,,,,,,,,5
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"School of Dental Sciences and KIMSDU, Karad",200371,BDS,Deemed/Paid Seats Quota,95,,,,,,,,,,95
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Sharad Pawar Dental College and Hospital, Wardha",200372,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Sree Balaji Dental College and Hospital, Chennai",200392,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Sri Ramachandra Dental and Hospt., Chennai",200395,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Sri Siddhartha DentalCollege, Tumkur",200348,BDS,Non-Resident Indian,6,,,,,,,,,,6
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Sri Siddhartha DentalCollege, Tumkur",200348,BDS,Deemed/Paid Seats Quota,34,,,,,,,,,,34
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"SRM Dental College, Chennai",200397,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),SRM Katt. Dental College and Hospt. Chennai,200398,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),Thaimoogambigai Dental College and Hsopt. Chennai,200400,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"VMS Dental College, Salem",200402,BDS,Deemed/Paid Seats Quota,100,,,,,,,,,,100
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Yenepoya Dental College, Yenepoya",200350,BDS,Muslim Minority Quota,42,,,,,,,,,,42
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Yenepoya Dental College, Yenepoya",200350,BDS,Non-Resident Indian,15,,,,,,,,,,15
004_final_seat_matrix_for_deemed_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR DEEMED ROUND 1 UG 2024 (BDS),"Yenepoya Dental College, Yenepoya",200350,BDS,Deemed/Paid Seats Quota,43,,,,,,,,,,43
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Ahilya Bai College of Nursing, Maulana Azad Medical College",200541,B.Sc. Nursing,B.Sc Nursing Delhi NCR,16,1,4,0,12,0,6,0,3,0,42
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Ahilya Bai College of Nursing, Maulana Azad Medical College",200541,B.Sc. Nursing,B.Sc Nursing All India,2,1,0,0,1,0,2,0,1,0,7
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Ahilya Bai College of Nursing, Maulana Azad Medical College",200541,B.Sc. Nursing,B.Sc Nursing Delhi NCR CW Quota,1,0,0,0,0,0,0,0,0,0,1
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Bhopal Nursing College, BMHRC, BHOPAL",200548,B.Sc. Nursing,B.Sc Nursing All India,15,1,4,0,11,0,6,0,3,0,40
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing BHU, VARANASI",200547,B.Sc. Nursing,B.Sc Nursing All India,29,1,7,0,19,1,11,1,5,1,75
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Dr. RML Hospital, New Delhi",200542,B.Sc. Nursing,B.Sc Nursing All India,20,1,5,1,15,0,7,1,3,1,54
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Dr. RML Hospital, New Delhi",200542,B.Sc. Nursing,B.Sc Nursing Delhi NCR CW Quota,1,0,0,0,0,0,0,0,0,0,1
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Florence Nightingale CON, New Delhi",200543,B.Sc. Nursing,B.Sc Nursing Delhi NCR,24,1,6,0,16,1,8,1,3,1,61
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Florence Nightingale CON, New Delhi",200543,B.Sc. Nursing,B.Sc Nursing All India,5,0,2,0,3,1,1,0,0,0,12
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Florence Nightingale CON, New Delhi",200543,B.Sc. Nursing,B.Sc Nursing Delhi NCR CW Quota,1,0,0,0,1,0,1,0,1,0,4
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing LHMC, New Delhi",200544,B.Sc. Nursing,B.Sc Nursing All India,23,2,4,1,14,1,10,0,4,0,59
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing LHMC, New Delhi",200544,B.Sc. Nursing,B.Sc Nursing Delhi NCR CW Quota,1,0,1,0,1,0,0,0,0,0,3
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing RAK CON, New Delhi",200545,B.Sc. Nursing,B.Sc Nursing All India,26,1,8,0,18,1,8,1,6,0,69
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing RAK CON, New Delhi",200545,B.Sc. Nursing,B.Sc Nursing Delhi NCR CW Quota,2,0,0,0,1,0,1,0,0,0,4
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Safdarjung Hospital, New Delhi",200546,B.Sc. Nursing,B.Sc Nursing All India,20,1,5,0,13,1,9,0,4,0,53
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"College of Nursing Safdarjung Hospital, New Delhi",200546,B.Sc. Nursing,B.Sc Nursing Delhi NCR CW Quota,1,0,0,0,1,0,0,0,0,0,2
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"ESIC College of Nursing, Gulbarga, Karnataka",200688,B.Sc. Nursing,Employees State Insurance Scheme Nursing Quota (ESI-IP Quota Nursing),14,0,2,0,8,0,4,0,2,0,30
005_final_seat_matrix_for_b_sc_nursing_round_1_ug_2024.pdf,FINAL SEAT MATRIX FOR B.SC NURSING ROUND 1 UG 2024,"ESIC College of Nursing, Indiranagar, Bangalore",200687,B.Sc. Nursing,Employees State Insurance Scheme Nursing Quota (ESI-IP Quota Nursing),12,1,3,0,8,0,4,0,2,0,30
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),AIIMS Bathinda,200511,MBBS,Open Seat Quota,39,2,9,1,26,1,14,1,6,1,100
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),"AIIMS Bilaspur Changar Palasiyan, Himachal Pradesh",200530,MBBS,Open Seat Quota,38,2,10,0,26,1,14,1,8,0,100
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),AIIMS Guwahati,200519,MBBS,Open Seat Quota,39,2,9,1,26,1,14,1,7,0,100
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),AIIMS Jammu,200518,MBBS,Open Seat Quota,39,2,9,1,25,2,14,1,6,1,100
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),AIIMS Mangalagiri,200510,MBBS,Open Seat Quota,49,2,12,0,32,2,18,0,9,1,125
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),AIIMS Rajkot,200520,MBBS,Open Seat Quota,21,1,4,0,12,1,7,0,4,0,50
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),"AIIMS, Bhubaneswar",200504,MBBS,Open Seat Quota,49,2,12,0,32,1,18,1,9,1,125
006_final_seat_matrix_for_all_india_institute_of_medical_sciences_aiims_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) ROUND 1 UG 2024 (MBBS),"AIIMS, Bibi Nagar, Hyderabad",200517,MBBS,Open Seat Quota,39,2,10,0,26,1,14,1,6,1,100
